,start_destination,end_destination,start_date,price,num_stops,airline_names,stop_cities,journey_duration,dep_time,dep_meridiem,arrival_time,arrival_meridiem
2457,MUC,SYD,2023-09-26,679,2 stops,"Lufthansa, SWISS","BUD, ZRH",16h 30m,6:45,am,5:15,pm
2458,MUC,SYD,2023-09-26,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2459,MUC,SYD,2023-09-26,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2460,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
2461,MUC,SYD,2023-09-26,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2462,MUC,SYD,2023-09-26,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2463,MUC,SYD,2023-09-26,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2464,MUC,SYD,2023-09-26,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2465,MUC,SYD,2023-09-26,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2466,MUC,SYD,2023-09-26,728,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
2467,MUC,SYD,2023-09-26,627,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2468,MUC,SYD,2023-09-26,627,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2469,MUC,SYD,2023-09-26,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
2470,MUC,SYD,2023-09-26,822,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
2471,MUC,SYD,2023-09-26,823,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
2472,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
2473,MUC,SYD,2023-09-26,579,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
2474,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
2475,MUC,SYD,2023-09-26,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2476,MUC,SYD,2023-09-26,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2477,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2478,MUC,SYD,2023-09-26,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2479,MUC,SYD,2023-09-26,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2480,MUC,SYD,2023-09-26,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2481,MUC,SYD,2023-09-26,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2482,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2483,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2484,MUC,SYD,2023-09-26,625,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
2485,MUC,SYD,2023-09-26,590,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2486,MUC,SYD,2023-09-26,1181,1 stop,British Airways,CLT,13h 31m,9:15,am,4:46,pm
2487,MUC,SYD,2023-09-26,590,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2488,MUC,SYD,2023-09-26,823,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
2489,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
2490,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
2491,MUC,SYD,2023-09-26,1313,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
2492,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2493,MUC,SYD,2023-09-26,822,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2494,MUC,SYD,2023-09-26,625,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
2495,MUC,SYD,2023-09-26,823,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2496,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2497,MUC,SYD,2023-09-26,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2498,MUC,SYD,2023-09-26,456,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
2499,MUC,SYD,2023-09-26,1313,1 stop,Lufthansa,FRA,12h 45m,8:00,am,2:45,pm
2500,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2501,MUC,SYD,2023-09-26,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2502,MUC,SYD,2023-09-26,886,1 stop,Turkish Airlines,IST,21h 40m,2:20,pm,6:00,am
2503,MUC,SYD,2023-09-26,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
2504,MUC,SYD,2023-09-26,749,2 stops,"TAP AIR PORTUGAL, Lufthansa","LIS, EWR",19h 29m,6:05,am,7:34,pm
2505,MUC,SYD,2023-09-26,497,2 stops,"Lufthansa, TAP AIR PORTUGAL","BCN, LIS",25h 10m,7:30,pm,2:40,pm
2506,MUC,SYD,2023-09-26,517,2 stops,"Lufthansa, TAP AIR PORTUGAL","MAD, LIS",25h 10m,7:30,pm,2:40,pm
2507,MUC,SYD,2023-09-26,620,1 stop,LOT,WAW,28h 00m,7:35,pm,5:35,pm
2508,MUC,SYD,2023-09-26,428,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
2509,MUC,SYD,2023-09-26,1313,1 stop,Lufthansa,FRA,13h 45m,7:00,am,2:45,pm
2510,MUC,SYD,2023-09-26,475,3 stops,"Brussels Airlines, TAP AIR PORTUGAL","BRU, MAD, ...",25h 55m,6:45,pm,2:40,pm
2511,MUC,SYD,2023-09-26,592,2 stops,"Lufthansa, TAP AIR PORTUGAL","FRA, LIS",24h 40m,8:00,pm,2:40,pm
2512,MUC,SYD,2023-09-26,838,2 stops,TAP AIR PORTUGAL,"LIS, EWR",22h 51m,6:05,am,10:56,pm
2513,MUC,SYD,2023-09-26,672,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
2514,MUC,SYD,2023-09-26,672,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
2515,MUC,SYD,2023-09-26,523,2 stops,"easyJet, TAP AIR PORTUGAL","LGW-LHR, LIS",22h 45m,9:55,pm,2:40,pm
2516,MUC,SYD,2023-09-26,617,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
2517,MUC,SYD,2023-09-26,617,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
2518,MUC,SYD,2023-09-26,1218,1 stop,KLM,ATL,16h 10m,10:25,am,8:35,pm
2519,MUC,SYD,2023-09-26,794,2 stops,Icelandair,"KEF, EWR",24h 55m,2:05,pm,9:00,am
2520,MUC,SYD,2023-09-26,592,2 stops,"Lufthansa, TAP AIR PORTUGAL","FRA, LIS",23h 40m,9:00,pm,2:40,pm
2521,MUC,SYD,2023-09-27,422,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
2522,MUC,SYD,2023-09-27,380,1 stop,"Lufthansa, French Bee",CDG-ORY,27h 30m,9:50,pm,7:20,pm
2523,MUC,SYD,2023-09-27,621,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
2524,MUC,SYD,2023-09-27,619,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
2525,MUC,SYD,2023-09-27,618,1 stop,Air France,ATL,16h 10m,10:25,am,8:35,pm
2526,MUC,SYD,2023-09-27,628,1 stop,LOT,WAW,16h 35m,7:00,am,5:35,pm
2527,MUC,SYD,2023-09-27,728,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
2528,MUC,SYD,2023-09-27,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
2529,MUC,SYD,2023-09-27,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
2530,MUC,SYD,2023-09-27,705,1 stop,Turkish Airlines,IST,17h 05m,6:55,pm,6:00,am
2531,MUC,SYD,2023-09-27,616,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
2532,MUC,SYD,2023-09-27,706,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
2533,MUC,SYD,2023-09-27,728,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
2534,MUC,SYD,2023-09-27,835,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
2535,MUC,SYD,2023-09-27,706,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
2536,MUC,SYD,2023-09-27,422,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
2537,MUC,SYD,2023-09-27,733,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
2538,MUC,SYD,2023-09-27,708,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
2539,MUC,SYD,2023-09-27,684,1 stop,"Lufthansa, TAP AIR PORTUGAL",LIS,14h 35m,6:05,am,2:40,pm
2540,MUC,SYD,2023-09-27,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
2541,MUC,SYD,2023-09-27,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
2542,MUC,SYD,2023-09-27,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2543,MUC,SYD,2023-09-27,708,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2544,MUC,SYD,2023-09-27,627,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2545,MUC,SYD,2023-09-27,706,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
2546,MUC,SYD,2023-09-27,920,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
2547,MUC,SYD,2023-09-27,626,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2548,MUC,SYD,2023-09-27,627,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2549,MUC,SYD,2023-09-27,616,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
2550,MUC,SYD,2023-09-27,703,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
2551,MUC,SYD,2023-09-27,742,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2552,MUC,SYD,2023-09-27,615,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
2553,MUC,SYD,2023-09-27,818,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
2554,MUC,SYD,2023-09-27,706,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
2555,MUC,SYD,2023-09-27,707,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2556,MUC,SYD,2023-09-27,708,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2557,MUC,SYD,2023-09-27,707,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2558,MUC,SYD,2023-09-27,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
2559,MUC,SYD,2023-09-27,481,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2560,MUC,SYD,2023-09-27,703,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2561,MUC,SYD,2023-09-27,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2562,MUC,SYD,2023-09-27,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2563,MUC,SYD,2023-09-27,823,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
2564,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
2565,MUC,SYD,2023-09-27,814,2 stops,"LOT, American Airlines","WAW, JFK",17h 19m,9:55,am,9:14,pm
2566,MUC,SYD,2023-09-27,481,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2567,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
2568,MUC,SYD,2023-09-27,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2569,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
2570,MUC,SYD,2023-09-27,728,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
2571,MUC,SYD,2023-09-27,829,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
2572,MUC,SYD,2023-09-27,706,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2573,MUC,SYD,2023-09-27,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
2574,MUC,SYD,2023-09-27,579,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
2575,MUC,SYD,2023-09-27,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2576,MUC,SYD,2023-09-27,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
2577,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2578,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2579,MUC,SYD,2023-09-27,639,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
2580,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2581,MUC,SYD,2023-09-27,814,2 stops,"LOT, American Airlines","WAW, JFK",20h 14m,7:00,am,9:14,pm
2582,MUC,SYD,2023-09-27,1048,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
2583,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2584,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2585,MUC,SYD,2023-09-27,873,2 stops,"LOT, JetBlue","WAW, EWR",18h 36m,11:05,am,11:41,pm
2586,MUC,SYD,2023-09-27,837,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2587,MUC,SYD,2023-09-27,841,2 stops,"LOT, JetBlue","WAW, JFK",19h 30m,9:55,am,11:25,pm
2588,MUC,SYD,2023-09-27,823,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
2589,MUC,SYD,2023-09-27,841,2 stops,"LOT, JetBlue","WAW, EWR",19h 46m,9:55,am,11:41,pm
2590,MUC,SYD,2023-09-27,924,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
2591,MUC,SYD,2023-09-27,925,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
2592,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
2593,MUC,SYD,2023-09-27,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 01m,9:55,am,10:56,pm
2594,MUC,SYD,2023-09-27,456,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
2595,MUC,SYD,2023-09-27,428,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
2596,MUC,SYD,2023-09-27,920,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
2597,MUC,SYD,2023-09-27,823,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2598,MUC,SYD,2023-09-27,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2599,MUC,SYD,2023-09-27,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2600,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2601,MUC,SYD,2023-09-27,770,2 stops,"Lufthansa, Turkish Airlines","FCO, IST",19h 05m,4:55,pm,6:00,am
2602,MUC,SYD,2023-09-27,637,2 stops,"TAP AIR PORTUGAL, JetBlue","LIS, EWR",25h 25m,1:35,pm,9:00,am
2603,MUC,SYD,2023-09-27,889,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 42m,9:55,am,11:37,pm
2604,MUC,SYD,2023-09-27,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2605,MUC,SYD,2023-09-27,749,2 stops,"TAP AIR PORTUGAL, Lufthansa","LIS, EWR",19h 29m,6:05,am,7:34,pm
2606,MUC,SYD,2023-09-27,886,1 stop,Turkish Airlines,IST,21h 40m,2:20,pm,6:00,am
2607,MUC,SYD,2023-09-27,1048,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2608,MUC,SYD,2023-09-27,552,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
2609,MUC,SYD,2023-09-27,552,2 stops,"Lufthansa, TAP AIR PORTUGAL","CDG-ORY, LIS",22h 50m,9:50,pm,2:40,pm
2610,MUC,SYD,2023-09-27,526,2 stops,"Lufthansa, TAP AIR PORTUGAL","BCN, LIS",25h 10m,7:30,pm,2:40,pm
2611,MUC,SYD,2023-09-27,543,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",24h 55m,7:45,pm,2:40,pm
2612,MUC,SYD,2023-09-27,670,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
2613,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2614,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2615,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2616,MUC,SYD,2023-09-27,939,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2617,MUC,SYD,2023-09-27,1243,1 stop,SWISS,ZRH,14h 10m,9:05,am,5:15,pm
2618,MUC,SYD,2023-09-27,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
2619,MUC,SYD,2023-09-27,925,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
2620,MUC,SYD,2023-09-27,603,2 stops,"Lufthansa, TAP AIR PORTUGAL","AMS, LIS",24h 30m,8:10,pm,2:40,pm
2621,MUC,SYD,2023-09-27,543,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",26h 00m,6:40,pm,2:40,pm
2622,MUC,SYD,2023-09-27,524,3 stops,"Brussels Airlines, TAP AIR PORTUGAL","BRU, LHR, ...",25h 55m,6:45,pm,2:40,pm
2623,MUC,SYD,2023-09-27,924,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
2624,MUC,SYD,2023-09-27,619,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",23h 00m,9:40,pm,2:40,pm
2625,MUC,SYD,2023-09-27,920,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2626,MUC,SYD,2023-09-27,794,2 stops,Icelandair,"KEF, EWR",24h 55m,2:05,pm,9:00,am
2627,MUC,SYD,2023-09-28,391,1 stop,"Lufthansa, French Bee",CDG-ORY,18h 35m,6:45,am,7:20,pm
2628,MUC,SYD,2023-09-28,469,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
2629,MUC,SYD,2023-09-28,546,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
2630,MUC,SYD,2023-09-28,482,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,15h 30m,9:50,am,7:20,pm
2631,MUC,SYD,2023-09-28,440,1 stop,"Lufthansa, Air Caraïbes",CDG-ORY,18h 35m,6:45,am,7:20,pm
2632,MUC,SYD,2023-09-28,423,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
2633,MUC,SYD,2023-09-28,728,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
2634,MUC,SYD,2023-09-28,490,1 stop,"Lufthansa, French Bee",CDG-ORY,15h 30m,9:50,am,7:20,pm
2635,MUC,SYD,2023-09-28,702,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
2636,MUC,SYD,2023-09-28,498,1 stop,"Lufthansa, Air Caraïbes",ORY,17h 50m,7:30,am,7:20,pm
2637,MUC,SYD,2023-09-28,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
2638,MUC,SYD,2023-09-28,454,2 stops,"TAP AIR PORTUGAL, Air Caraïbes","LIS, ORY",19h 15m,6:05,am,7:20,pm
2639,MUC,SYD,2023-09-28,434,2 stops,Multiple Airlines,"BCN, ORY",18h 45m,6:35,am,7:20,pm
2640,MUC,SYD,2023-09-28,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
2641,MUC,SYD,2023-09-28,871,1 stop,Iberia,CLT,13h 31m,9:15,am,4:46,pm
2642,MUC,SYD,2023-09-28,728,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
2643,MUC,SYD,2023-09-28,684,1 stop,"Lufthansa, TAP AIR PORTUGAL",LIS,14h 35m,6:05,am,2:40,pm
2644,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
2645,MUC,SYD,2023-09-28,506,1 stop,"Lufthansa, French Bee",ORY,17h 50m,7:30,am,7:20,pm
2646,MUC,SYD,2023-09-28,835,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
2647,MUC,SYD,2023-09-28,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
2648,MUC,SYD,2023-09-28,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
2649,MUC,SYD,2023-09-28,482,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2650,MUC,SYD,2023-09-28,482,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
2651,MUC,SYD,2023-09-28,920,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
2652,MUC,SYD,2023-09-28,461,2 stops,"TAP AIR PORTUGAL, French Bee","LIS, ORY",19h 15m,6:05,am,7:20,pm
2653,MUC,SYD,2023-09-28,728,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
2654,MUC,SYD,2023-09-28,822,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
2655,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
2656,MUC,SYD,2023-09-28,519,2 stops,Multiple Airlines,"LIS, ORY",19h 15m,6:05,am,7:20,pm
2657,MUC,SYD,2023-09-28,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2658,MUC,SYD,2023-09-28,835,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
2659,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
2660,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
2661,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2662,MUC,SYD,2023-09-28,939,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
2663,MUC,SYD,2023-09-28,822,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
2664,MUC,SYD,2023-09-28,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
2665,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
2666,MUC,SYD,2023-09-28,819,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
2667,MUC,SYD,2023-09-28,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2668,MUC,SYD,2023-09-28,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2669,MUC,SYD,2023-09-28,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2670,MUC,SYD,2023-09-28,824,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
2671,MUC,SYD,2023-09-28,837,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
2672,MUC,SYD,2023-09-28,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2673,MUC,SYD,2023-09-28,743,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2674,MUC,SYD,2023-09-28,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2675,MUC,SYD,2023-09-28,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
2676,MUC,SYD,2023-09-28,837,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
2677,MUC,SYD,2023-09-28,728,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
2678,MUC,SYD,2023-09-28,822,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
2679,MUC,SYD,2023-09-28,579,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
2680,MUC,SYD,2023-09-28,920,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
2681,MUC,SYD,2023-09-28,740,2 stops,Multiple Airlines,"FRA, JFK",17h 33m,9:00,am,8:33,pm
2682,MUC,SYD,2023-09-28,855,1 stop,"Lufthansa, Iberia",MAD,14h 10m,11:50,am,8:00,pm
2683,MUC,SYD,2023-09-28,527,2 stops,Multiple Airlines,"LIS, ORY",19h 15m,6:05,am,7:20,pm
2684,MUC,SYD,2023-09-28,823,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
2685,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
2686,MUC,SYD,2023-09-28,824,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
2687,MUC,SYD,2023-09-28,703,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
2688,MUC,SYD,2023-09-28,819,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
2689,MUC,SYD,2023-09-28,819,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
